guidename,runtime,obs,df,sig,assymmetry,i,time,loss 
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1320,1575816041.797906,5.909966992768173
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1330,1575816041.8298209,7.94647997149154
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1340,1575816041.858743,6.812459195105027
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1350,1575816041.883676,7.088606902325077
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1360,1575816041.9135966,7.044281221745623
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1370,1575816041.9355383,8.607346294709332
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1380,1575816041.956482,9.02585854155319
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1390,1575816041.97643,7.282868658104032
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1400,1575816041.9963756,5.8933978183128755
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1410,1575816042.0252976,6.921848600700851
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1420,1575816042.053223,5.637444072616567
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1430,1575816042.0811486,9.004729458260442
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1440,1575816042.1120663,7.58742205183272
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1450,1575816042.1379957,9.55090893563557
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1460,1575816042.1659217,7.15212693464841
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1470,1575816042.1968389,6.186584317557445
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1480,1575816042.2267585,6.565149103445698
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1490,1575816042.2556813,8.075229715562397
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1500,1575816042.2826095,6.607096380363471
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1510,1575816042.3095372,9.535589459671675
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1520,1575816042.3354685,6.867435584692412
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1530,1575816042.363393,5.7046698651247505
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1540,1575816042.3873303,6.118450345388291
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1550,1575816042.4082744,7.486562675153507
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1560,1575816042.4362,7.377496167923622
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1570,1575816042.462131,6.903577900533596
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1580,1575816042.4860654,7.172888931372221
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1590,1575816042.5090046,6.916952806760061
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1600,1575816042.5349345,6.676175180129777
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1610,1575816042.5628617,6.915047610969465
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1620,1575816042.5887902,6.522850303527757
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1630,1575816042.6157184,6.114954801365874
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1640,1575816042.6426473,6.715335597701104
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1650,1575816042.672567,6.107404467117281
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1660,1575816042.7004964,6.258069579576689
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1670,1575816042.7294142,8.681439970264826
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1680,1575816042.7603319,7.117520853503965
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1690,1575816042.7882574,7.241204108521969
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1700,1575816042.8201718,7.179223531450081
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1710,1575816042.8480966,7.739611950309007
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1720,1575816042.8740277,5.911596320966764
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1730,1575816042.9009562,6.7454353047203
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1740,1575816042.924892,8.637516412139497
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1750,1575816042.9538147,6.327053032748885
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1760,1575816042.9787474,8.230671130342039
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1770,1575816043.0046782,6.757264132188801
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1780,1575816043.032604,9.168253002677577
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1790,1575816043.0635219,8.342534399472111
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1800,1575816043.0884545,7.359318867288299
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1810,1575816043.119372,6.6595556883863365
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1820,1575816043.1462994,13.00959810791059
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1830,1575816043.1692383,6.878106390501502
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1840,1575816043.2001557,4.577627277269087
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1850,1575816043.2270837,7.3874578903427235
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1860,1575816043.2589982,6.861644929027884
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1870,1575816043.2869234,6.6601492754492435
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1880,1575816043.3138514,6.47665638847256
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1890,1575816043.338785,6.745556929986296
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1900,1575816043.3637185,10.774207898615941
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1910,1575816043.393638,6.038137753195986
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1920,1575816043.417575,7.09116782468061
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1930,1575816043.441511,8.1502681957555
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1940,1575816043.465446,6.813994503221424
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1950,1575816043.4893825,6.141978633236935
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1960,1575816043.5133185,6.255004712733727
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1970,1575816043.5362568,8.713600000101284
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1980,1575816043.5621877,7.0326549489620875
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1990,1575816043.5871205,7.508772178852109
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2000,1575816043.6120543,8.252848313160815
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2010,1575816043.642971,6.629902472471992
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2020,1575816043.6659107,7.584049541302186
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2030,1575816043.69583,6.6077512626381925
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2040,1575816043.7207634,6.482788289488963
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2050,1575816043.7427049,4.670620106992454
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2060,1575816043.766641,6.048258631405633
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2070,1575816043.7965612,6.783036816119126
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2080,1575816043.8244863,6.263363830166942
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2090,1575816043.8514135,7.126727701675322
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2100,1575816043.8773444,6.792085380231976
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2110,1575816043.909259,9.639161228509673
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2120,1575816043.936187,7.54608094995175
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2130,1575816043.964621,7.100211683997142
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2140,1575816043.9948335,7.751368764187342
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2150,1575816044.0267482,6.462275894154337
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2160,1575816044.0566688,5.97006547926463
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2170,1575816044.0865884,7.329959350607465
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2180,1575816044.1135156,5.5326560538937395
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2190,1575816044.147426,8.519660508240495
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2200,1575816044.1793394,7.989482912820617
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2210,1575816044.2142465,8.262566105751194
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2220,1575816044.2441664,6.916973629345732
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2230,1575816044.2710948,7.031163304672779
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2240,1575816044.3020117,8.971555427391694
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2250,1575816044.3319318,6.715174116862371
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2260,1575816044.3628533,8.67141474491554
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2270,1575816044.3907788,6.776761553312425
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2280,1575816044.4216964,9.310490455255112
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2290,1575816044.4536116,7.358896920295809
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2300,1575816044.4835308,7.885001650227032
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2310,1575816044.512453,5.8795683549335305
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2320,1575816044.5393815,6.747061176983909
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2330,1575816044.564315,7.0950987528245655
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2340,1575816044.5942345,6.699967995342567
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2350,1575816044.6231568,7.0268982458795115
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2360,1575816044.6530776,7.355875352794111
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2370,1575816044.6839945,6.774868835539477
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2380,1575816044.7169065,6.48464612192695
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2390,1575816044.7468271,6.133426029294383
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2400,1575816044.7757497,7.131738375979953
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2410,1575816044.8066661,7.4533424415258756
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2420,1575816044.829605,6.698058174575992
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2430,1575816044.8575304,7.657732104653274
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2440,1575816044.8824644,7.54607946459883
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2450,1575816044.915376,8.282183745316122
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2460,1575816044.9472902,1.9227320654206181
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2470,1575816044.9782078,5.399294089664968
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2480,1575816045.0081277,6.673250307724167
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2490,1575816045.040043,9.114301480791296
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2500,1575816045.0669699,6.1457404439161
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2510,1575816045.098167,7.959565854045198
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2520,1575816045.1290834,6.340915075907835
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2530,1575816045.1580062,5.891768867910065
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2540,1575816045.1899214,5.311317143916357
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2550,1575816045.2188442,12.449700144890894
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2560,1575816045.2467697,7.098337084604686
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2570,1575816045.2707055,8.20073913569835
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2580,1575816045.2976332,8.255220987250896
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2590,1575816045.325558,6.645766268252238
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2600,1575816045.3504925,6.190661685723588
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2610,1575816045.378417,6.525587490929618
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2620,1575816045.4073408,7.092330537942575
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2630,1575816045.4362626,6.76854924891518
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2640,1575816045.4671803,7.436654772578686
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2650,1575816045.494108,7.874155070371554
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2660,1575816045.5210352,7.240077297140134
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2670,1575816045.5449712,7.7488364296478816
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2680,1575816045.5719004,10.871666038167485
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2690,1575816045.5998242,4.497055600087507
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2700,1575816045.6257553,7.50121329020952
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2710,1575816045.6556754,6.873810462975321
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2720,1575816045.6816058,6.056222962014657
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2730,1575816045.708534,6.493761643515136
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2740,1575816045.7384539,5.902593569158155
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2750,1575816045.763388,7.1145648176599
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2760,1575816045.793307,5.895418573441995
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2770,1575816045.8202362,5.835352595566229
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2780,1575816045.8531475,7.137783512692304
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2790,1575816045.8850625,7.164932458694008
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2800,1575816045.9139848,7.0446155399843855
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2810,1575816045.9478948,8.30562701885366
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2820,1575816045.9788115,7.100989872857021
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2830,1575816046.002748,7.760175479495732
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2840,1575816046.0326672,7.070863210816299
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2850,1575816046.06159,7.3302971294059445
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2860,1575816046.085526,6.64594055528669
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2870,1575816046.1104593,5.862303075830946
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2880,1575816046.1343958,6.993215561607771
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2890,1575816046.1603265,5.578576721643387
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2900,1575816046.1872535,6.317955887402021
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2910,1575816046.2181714,7.156906695495817
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2920,1575816046.2490885,4.393930160015789
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2930,1575816046.2810032,6.57053999562983
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2940,1575816046.3159094,6.950793971669372
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2950,1575816046.3478258,7.1246069855753555
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2960,1575816046.3767474,7.0425580603030955
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2970,1575816046.4086623,8.793287880905599
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,2980,1575816046.4405766,6.473430579701711
